116367034467,<left_click> Set Desired Amount <newline><em>Ctrl + <left_click></em> Set Desired Amount in all <display_name_pl>,<left_click> Усталяваць патрабуемаю колькасьць <newline><em>Ctrl + <left_click></em> Усталяваць патрабуемаю колькасьць ва ўсіх <display_name_pl>,<left_click> Ustal pożądaną ilość <newline><em>Ctrl + <left_click></em> Ustal pożądaną ilość we wszystkich <display_name_pl>
10462,<LB> / <RB>    change desired amount,<LB> / <RB>    зьмяніць патрабуемая колькасьць,<LB> / <RB>    zmiana pożądanej ilości
10463,Desired Amount <DesiredAmountUI>,Патрабуемая колькасьць <DesiredAmountUI>,Pożądana ilość <DesiredAmountUI>
494,Basic Resources,Базавыя рэсурсы,Podstawowe zasoby
347750586259,Advanced Resources,Перадавыя рэсурсы,Zaawansowane zasoby
12809,Terraforming,Тэрафарміраваньне,Terraforming
583134961529,Recon & Expansion,Выведка й пашырэньне,Zwiad i ekspansja
376908863267,"Toggle storage of this resource.

Status: <on_off(IsResourceEnabled(res))>","Пераключыць захоўваньне гэтага рэсурсу.

Стан: <on_off(IsResourceEnabled(res))>",
883661504598,<resource(res)>,<resource(res)>,<resource(res)>
934659949775,<left_click> Toggle <newline><em>Ctrl + <left_click></em>Toggle for all <display_name_pl>,<left_click> Toggle <newline><em>Ctrl + <left_click></em>Toggle for all <display_name_pl>,<left_click> Włącz/wyłącz <newline><em>Ctrl + <left_click></em>Włącz/wyłącz dla wszystkich <display_name_pl>
454042608125,<ButtonA> Toggle <newline><ButtonX> Toggle for all <display_name_pl>,<ButtonA> Toggle <newline><ButtonX> Toggle for all <display_name_pl>,<ButtonA> Włącz/wyłącz <newline><ButtonX> Włącz/wyłącz dla wszystkich (<display_name_pl>)
615073837286,"<resource(res)><right><resource(GetStoredAmount(res),GetMaxStorage(res),res)>","<resource(res)><right><resource(GetStoredAmount(res),GetMaxStorage(res),res)>","<resource(res)><right><resource(GetStoredAmount(res),GetMaxStorage(res),res)>"
459,Storage facilities cannot discharge until they are charged with a minimum amount of their stored resource.,Storage facilities cannot discharge until they are charged with a minimum amount of their stored resource.,"Rozładowanie obiektów magazynowych jest możliwe tylko wtedy, gdy znajdzie się w nich minimalna ilość danego zasobu."
460,<UIDischargeStr>,<UIDischargeStr>,<UIDischargeStr>
310324952912,Attention,Увага,Uwaga
330979236014,Not producing at full capacity due to lack of demand. Can produce <water(current_throttled_production)> more if needed,Не працуе на поўную з-за нізкай спатрэбы. Можа выраблць больш  на <water(current_throttled_production)> пры спатрэбе,Nie działa z pełną wydajnością z uwagi na brak zapotrzebowania. Może wytwarzać <water(current_throttled_production)> więcej w razie potrzeby.
809879280014,Not producing at full capacity due to lack of demand. Can produce <air(current_throttled_production)> more if needed,Не працуе на поўную з-за нізкай спатрэбы. Можа выраблць больш  на <air(current_throttled_production)> пры спатрэбе,Nie działa z pełną wydajnością z uwagi na brak zapotrzebowania. Może wytwarzać <air(current_throttled_production)> więcej w razie potrzeby.
527,Each Service Building will accept a number of visitors during each open work shift. Colonists seek to visit a building corresponding to one of their interests chosen every Sol at random. The visit will improve their Comfort up to the Service Comfort value.,"Кожны службовы будынак будзе прыймаць пэўную колькасьць наведвальнікаў на працягу кожнай адкрытай працоўнай зьмены. Каляністы імкнуцца наведаць будынак, які адпавядае аднаму з іх інтарэсаў, які выбіраецца што Сол выпадковым чынам. Наведваньне павышае камфорт да значэньня камфорту абслугоўваньня.",Podczas każdej otwartej zmiany budynki usługowe przyjmują określoną liczbę gości. Koloniści starają się odwiedzić wybrane losowo każdego sola budynki odpowiadające ich zainteresowaniom. Wizyta zwiększa poziom wygody kolonisty do wartości określonej przez parametr o nazwie „wygoda z obsługi”.
257506711483,Select a trait that is affected by this building.,"Адбярыце рысу, на якую ўплывае гэты будынак.","Wybierz cechę, na którą wpłynie ten budynek."
988789013053,<left_click> Change<newline><em>Ctrl + <left_click> on trait</em> Select in all <display_name_pl>,<left_click> Change<newline><em>Ctrl + <left_click> on trait</em> Select in all <display_name_pl>,<left_click> Zmień<newline><em>Ctrl + <left_click> cechę</em> Wybierz we wszystkich (<display_name_pl>)
958322390788,<ButtonA> Change<newline><em><ButtonX> on trait</em> Select in all <display_name_pl>,<ButtonA> Change<newline><em><ButtonX> on trait</em> Select in all <display_name_pl>,<ButtonA> Zmień<newline><em><ButtonX> na cesze</em> Wybierz we wszystkich (<display_name_pl>)
669,Auto,Аўтаматычна,Automat.
7421,Trait: <trait_name>,Рыса: <trait_name>,Cecha: <trait_name>
7422,Select a Trait,Адбярыце рысу,Wybierz cechę
745754891525,Lifetime cured<right><life_time_trained>,Вылечына за ўвесь час:<right><life_time_trained>,Całkowita liczba wyleczonych<right><life_time_trained>
13821,Next cured in:,Наступны вылечыцца праз:,Następne wyleczenie za:
186914304841,Lifetime graduates<right><life_time_trained>,Выпускнікоў за ўвесь час<right><life_time_trained>,Całkowita liczba wykształconych<right><life_time_trained>
13822,Next graduate in:,Наступны выпускнік праз:,Następny absolwent za:
11444,Upgrade: <name>,Мадэрнізацыя: <name>,Ulepszenie (<name>)
11445,Upgrade cost<right><cost>,Кошт мадэрнізацыі<right><cost>,Koszt ulepszenia<right><cost>
7423,Each Service Building will accept a number of visitors during each open work shift. Colonists seek to visit a building corresponding to one of their interests chosen every Sol at random. The visit will improve their Comfort up to the Service Comfort value.,"Кожны службовы будынак будзе прымаць наведвальнікаў на працягу кожнай актыўнай працоўнай зьмены. Каляністы наведваюць будынак, які адпавядае аднаму з іх інтарэсаў, які выбіраецца кожны Сол выпадковым чынам. Наведваньне павышае камфорт да значэньня камфорта абслугоўваньня.",Podczas każdej otwartej zmiany budynki usługowe przyjmują określoną liczbę gości. Koloniści starają się odwiedzić wybrane losowo każdego sola budynki odpowiadające ich zainteresowaniom. Wizyta zwiększa poziom wygody kolonisty do wartości określonej przez parametr o nazwie „wygoda z obsługi”.
526,Visitors,Наведвальнікі,Goście
708009583391,Inside<right><count(visitors)>/<colonist(max_visitors)>,Унутры<right><count(visitors)>/<colonist(max_visitors)>,W środku<right><count(visitors)>/<colonist(max_visitors)>
529,Today<right><colonist(visitors_per_day)>,Сёньня<right><colonist(visitors_per_day)>,Dzisiaj<right><colonist(visitors_per_day)>
530,Lifetime<right><colonist(visitors_lifetime)>,За ўвесь час<right><colonist(visitors_lifetime)>,Dotąd<right><colonist(visitors_lifetime)>
531,Service Comfort<right><Stat(EffectiveServiceComfort)>,Камфорт абслугоўваньня<right><Stat(EffectiveServiceComfort)>,Wygoda z obsługi<right><Stat(EffectiveServiceComfort)>
230729433746,Satisfaction gained by Tourists <right><Stat(satisfaction_change)>,Задавальненьне турыстаў <right><Stat(satisfaction_change)>,Zadowolenie uzyskane przez turystów <right><Stat(satisfaction_change)>
47,<red>Warning</red>,<red>Папярэджваньне</red>,<red>Ostrzeżenie</red>
584,<UIWarning>,<UIWarning>,<UIWarning>
733271764708,<UISectionWaterGridRollover>,<UISectionWaterGridRollover>,<UISectionWaterGridRollover>
545,Water production<right><water(current_production)>,Водаздабыча<right><water(current_production)>,Produkcja wody<right><water(current_production)>
332,Total demand<right><water(consumption)>,Сумарны попыт<right><water(consumption)>,Całkowite zapotrzebowanie<right><water(consumption)>
333,Stored Water<right><water(current_storage)>,Назапашаная вада<right><water(current_storage)>,Zebrana woda<right><water(current_storage)>
542,Water grid,Вадаправодная cетка,Sieć wodna
502733614779,<UISectionWaterProductionRollover>,<UISectionWaterProductionRollover>,<UISectionWaterProductionRollover>
80,Production,Вытворчасьць,Produkcja
840359936837,<WaterProductionText>,<WaterProductionText>,<WaterProductionText>
12022,"Terraforming boost<right><modifier_percent('water_production', 'TP Boost Water')>","Узмац. ад тэрафармаваньня<right><modifier_percent('water_production', 'TP Boost Water')>","Premia od terraformingu<right><modifier_percent('water_production', 'TP Boost Water')>"
474,"Stored Waste Rock<right><wasterock(GetWasterockAmountStored,wasterock_max_storage)>","Назапашана Пустой пароды<right><wasterock(GetWasterockAmountStored,wasterock_max_storage)>","Zebrane odpady skalne<right><wasterock(GetWasterockAmountStored,wasterock_max_storage)>"
692032513952,Water storage parameters and status. Water is consumed only when demanded.,Параметры й стан сховішча вады. Вада спажываецца толькі па неабходнасьці.,"Parametry i stan magazynu wody. Woda jest zużywana tylko wtedy, gdy jest potrzebna."
956519352717,Water Storage,Сховішча вады,Magazyn wody
167218330040,<UIMode>,<UIMode>,<UIMode>
523,Stored Water<right><water(StoredWater)>,Назапашаная вада<right><water(StoredWater)>,Zebrana woda<right><water(StoredWater)>
111319356806,Capacity<right><water(water_capacity)>,Ёмістасьць<right><water(water_capacity)>,Pojemność<right><water(water_capacity)>
7785,Max output<right><water(max_water_discharge)>,Макс выхад<right><water(max_water_discharge)>,Maks. wydajność<right><water(max_water_discharge)>
277,Attention,Увага,Uwaga
677612553229,Power production increased due to Dust Storm,Вытворчасьць энэргіі павялічына з-за пясчнай буры,Wytwarza więcej energii z powodu burzy pyłowej.
143236127522,Building performance<right><em><performance></em><nbsp><nbsp>,Прадукцыйнасьць будынку<right><em><performance></em><nbsp><nbsp>,Wydajność budynku<right><em><performance></em><nbsp><nbsp>
434307444387,Workers in Workshops<right><em><percent(WorkshopWorkersPercent)></em><nbsp><nbsp>,Рабочых ў майстэрнях<right><em><percent(WorkshopWorkersPercent)></em><nbsp><nbsp>,Robotnicy w warsztatach<right><em><percent(WorkshopWorkersPercent)></em><nbsp><nbsp>
7415,"<left_click> Toggle workshift
<em>Ctrl + <left_click></em> Toggle workshift on all <display_name_pl>
",<left_click> Перакл. змену<newline><em>Ctrl + <left_click></em> Перакл. змену на ўсіх <display_name_pl>,
7416,"<ButtonA> Toggle workshift
<ButtonX> Toggle workshift on all <display_name_pl>
","<ButtonA> Пераключыць працоўную зьмену
<ButtonX> Пераключыць працоўную зьмену для ўсіх <display_name_pl>
",
7417,Working on a heavy workload will increase the building performance but inflicts Sanity and Health penalties on the Worker.<newline><newline>Current status: <em><UIOvertimeText></em>,"Праца зь вялікай нагрузкай павышае прадукцыйнасьць будынку, але працоўнікі маюць зьніжэньне разважлівасьць і здароўя.<newline><newline>Бягучы стан: <em><UIOvertimeText></em>","Praca pod dużym obciążeniem zwiększa wydajność budynku, lecz wiąże się z karami do zdrowia psychicznego i fizycznego robotników.<newline><newline>Aktualny stan: <em><UIOvertimeText></em>"
4211,Toggle Workload,Пераключыць працоўную нагрузку,Przełącz obciążenie
736926488042,<left_click> Toggle Overtime  <newline><em>Ctrl + <left_click></em> Toggle Overtime for all <display_name_pl>,<left_click> Пераключыць звышурочныя <newline><em>Ctrl + <left_click></em> Пераключыць звышурочныя для ўсіх<display_name_pl>,<left_click> Włącz/wyłącz nadgodziny <newline><em>Control + <left_click></em> Włącz/wyłącz nadgodziny dla wszystkich (<display_name_pl>)
762021223496,<ButtonA> Toggle Overtime <newline><newline><ButtonX> Toggle Overtime for all <display_name_pl>,<ButtonA> Пераключыць звышурочныя <newline><newline><ButtonX> Пераключыць звышурочныя для ўсіх<display_name_pl>,<ButtonA> Włącz/wyłącz nadgodziny <newline><newline><ButtonX> Włącz/wyłącz nadgodziny dla wszystkich (<display_name_pl>)
13823,Vistas,Вісты,Punkty widokowe
3984,Anomalies,Анамаліі,Anomalie
3513,Concrete,Бэтон,Cement
7909,Basic construction material often used to construct and maintain Domes and Dome buildings.,"Асноўны будаўнічы матэрыял, які часта выкарыстоўваецца да будаўніцтва й абслугоўваньня купалаў і купальных будынкаў.",Podstawowy materiał budowlany często używany do budowania i konserwacji kopuł i budynków w kopułach.
3514,Metals,Мэталы,Metale
7910,Basic construction materials often used to construct and maintain outside buildings. Required for the creation of Machine Parts.,"Асноўныя будаўнічыя матэрыялы, якія часта выкарыстоўваюцца да будаўніцтва й абслугоўваньня вонкавых будынкаў. Неабходны да стварэньня <em>Частак машын</em>.",Podstawowy materiały budowlane często używane do budowania i konserwacji budynków zewnętrznych. Niezbędne do produkcji części maszyn.
3515,Polymers,Палімеры,Polimery
7911,"Advanced materials often used to construct and maintain Power accumulators, advanced Power generators, Domes and Spires.","Перадавыя матэрыялы, якія часта выкарыстоўваюцца да будаўніцтва й абслугоўваньня акумулятараў энэргіі, перадавых генератараў энэргіі, купалаў і шпіляў.","Zaawansowane materiały często używane do budowania i konserwacji baterii energetycznych, zaawansowanych generatorów energii, kopuł i iglic."
3517,Electronics,Электроніка,Art. elektroniczne
7912,Advanced materials often used to construct and maintain scientific and infrastructure buildings.,"Перадавыя матэрыялы, якія часта выкарыстоўваюцца да будаўніцтва й абслугоўваньня навуковых і інфраструктурных будынкаў.",Zaawansowane materiały często używane do budowania i konserwacji budynków naukowych i infrastruktury.
3516,Machine Parts,Часткі машын,Części maszyn
7913,Advanced materials often used to construct and maintain Extractors and Factories.,"Перадавыя матэрыялы, якія часта выкарыстоўваюцца да будаўніцтва й абслугоўваньня экстрактараў і фабрык.",Zaawansowane materiały często używane do budowania i konserwacji ekstraktorów i fabryk.
4139,Rare Metals,Рэдкія мэталы,Rzadkie metale
7985,Can be exported to Earth for Funding or processed into Electronics.,Можна экспартаваць на Зямлю за <em>$</em> або перапрацоўваць у электроніку.,Można je wysyłać na Ziemię w zamian za fundusze lub przerabiać na artykuły elektroniczne.
4518,Waste Rock,Пустая парода,Odpady skalne
14360,Waste materials usually introduced as a byproduct of mining and landscaping activities.,"Адходы, звычайна пабочны прадукт здабычы карысных выкапняў і працай з ладшафтам.",Materiały odpadowe wprowadzane zwykle jako produkt uboczny górnictwa i kształtowania krajobrazu.
4764,Black Cubes,Чорныя кубы,Czarne kostki
681,Water,Вада,Woda
1022,Food,Ежа,Żywność
7914,"Colonists arrive with nominal Food supply, but will soon need additional provisions to survive.","Каляністы прыбываюць з намінальным запасам ежы, але неўзабаве ім спатрэбяцца дадатковыя прадукты, каб выжыць.","Przybywający koloniści mają podstawowy zapas żywności, lecz wkrótce będą potrzebować dodatkowego pożywienia, aby przeżyć."
4765,Fuel,Паліва,Paliwo
7986,Advanced resource produced in Fuel Refineries from Water. Required for the refuelling of Rockets. Highly explosive.,"Перадавыя рэсурс, атрыманы на <em>Заводзе паліва</em> з вады. Неабходны да запраўкі ракет. Вельмі выбуханебясьпечны.",Zaawansowany zasób produkowany w wytwórniach paliwa z wody. Wymagany do tankowania rakiet. Silnie wybuchowy.
3613,Funding,Фінансаваньне,Fundusze
4290,Colonist,Каляніст,Kolonista
8064,Mystery Resource,Таемнічы рэсурс,Tajemniczy zasób
8065,Mystery Resource Description,Апісаньне таемнічага рэсурсу,Opis tajemniczego zasobu
9755,Research Points,Адзінкі дасьледваньня,Punkty badań
11843,Seeds,Насеньне,Nasiona
12053,Seeds are required for planting vegetation on Mars.,Насеньне неабходна да пасадкі расьліннасьці на Марсе.,Nasiona są wymagane do sadzenia roślinności na Marsie.
12755,Exotic Minerals,Экзатычныя мінералы,Egzotyczne minerały
12810,Advanced materials found on asteroids. Required for new applications found in the Recon & Expansion tech tree.,"Перадавыя матэрыялы, знойдзеныя на астэроідах. Патрабуюцца да новых прыкладаньняў, знойдзеных у дрэве тэхнолёгій Recon & Expansion.",Zaawansowane materiały znajdowane na asteroidach. Niezbędne dla nowych zastosowań znajdujących się w drzewku zwiadu i ekspansji.
7697,<em>Effect:</em> ,<em>Эфэкт:</em> ,<em>Skutek:</em> 
4774,<em>Hint:</em> ,<em>Падказка:</em> ,<em>Wskazówka:</em> 
4773,<em>Goal:</em> ,<em>Мэта:</em> ,<em>Cel:</em> 
4775,Child,Дзіця,Dziecko
4776,Too young to work but can study at a School,"Занадта малады, каб працаваць, але можа вучыцца ў <em>Школе</em>","Zbyt młody, by pracować, ale może uczyć się w szkole."
4777,Youth,Моладзь,Młodzież
4778,Too young to work but can be trained to become a specialist at an University.,"Занадта малады, каб працаваць, але можа атрымліваць спэцыялізацыю ва <em>Ўніверсітэце</em>.","Zbyt młody, by pracować, ale może być szkolony na specjalistę na uniwersytecie."
4779,Adult,Дарослы,Osoba dorosła
4780,An adult Colonist,Дарослы каляніст,Dorosły kolonista.
4781,Middle Aged,Сярэдняга ўзросту,W średnim wieku
4782,A middle aged Colonist approaching retirement,Каляніст сярэдніх гадоў набліжаецца да пенсіі,"Nieco starszy kolonista, zbliżający się do wieku emerytalnego."
4783,Senior,Старэйшы,W podeszłym wieku
4784,A senior Colonist retired from active duty,Старэйшы каляніст звольніўся са службы,Kolonista w podeszłym wieku wycofany z aktywnej służby.
4785,<red>Low Building performance</red>,<red>Нізкая прадукцыйнасьць будынку</red>,<red>Niska wydajność budynku</red>
4786,<red>Low Soil quality</red>,<red>Нізкая якасьць глебы</red>,<red>Niska jakość gleby</red>
4787,<green>High Soil quality</green>,<green>Высокая якасьць глебы</green>,<green>Wysoka jakość gleby</green>
4788,<red>Power shortage</red>,<red>Брак энэргіі</red>,<red>Niedobór energii</red>
4789,<red>Water shortage</red>,<red>Брак вады</red>,<red>Niedobór wody</red>
4790,<red>No workers</red>,<red>Брак працоўнікаў</red>,<red>Brak robotników</red>
4791,Meteor Impact,Удар метэора,Uderzenie meteorytu
12316,Struck by lightning,Удар маланкай,Trafienie piorunem
7880,Fuel explosion,Выбух паліва,Wybuch paliwa
4792,Low Health,Нізкае здароўе,Zły stan zdrowia fizycznego
4793,Old Age,Старасьць,Podeszły wiek
4794,Spacesuit out of Oxygen,Скафандр скончыўся тлён,Brak tlenu w skafandrze
4795,Suicide (Low Sanity),Самагубства (нізкая разважлівасьць),Samobójstwo (zły stan zdrowia psychicznego)
4796,Killed by a rogue machine,Забіты некіруемай машынай,Zabity przez zbuntowaną maszynę
4797,Suffocating,Затых,Niedotlenienie
4798,Dehydrated,Абязводжаннасьць,Odwodnienie
3875,Freezing,Холад,Wychłodzenie
3877,Starving,Голад,Głód
10995,Extenuating circumstances,Зьмякчальныя абставіны,Okoliczności wyjątkowe
924901666901,Dust Sickness,Пясчаная хвароба,Pylica
7590,Morale <amount>,Мараль <amount>,Morale: <amount>
7591,Brimming with enthusiasm <amount> (Enthusiast),Перапоўнены энтузіязмам <amount> (Энтузіяст),Świat należy do nas <amount> (entuzjazm)
7592,Severely depressed <amount> (Melancholic),Моцная дэпрэсія <amount> (Меланхолік),Poważne przygnębienie <amount> (melancholia)
7593,Procrastinating at work <amount> (Lazy),Марудзіць на працы <amount> (Лянівы),Robota nie zając <amount> (lenistwo)
7594,Working hard <amount> (Workaholic),Упарта працуючы <amount> (Працаголік),"Żyję po to, by pracować <amount> (pracoholizm)"
7595,Hangover <amount> (Alcoholic),Пахмельле <amount> (Алкаголік),Ależ mnie suszy <amount> (alkoholizm)
7596,Disillusioned <amount> (Renegade),Зьнявераны <amount> (Renegade),Brak złudzeń <amount> (renegat)
7597,Vocation oriented society <amount>,Прафесійнае грамадства <amount>,Społeczeństwo nakierowane na powołanie <amount>
8544,Refugee performance penalty <amount> (Refugee),Штраф прадукцыйнасьці <amount> (Бежанец),Obniżona wydajność uchodźcy <amount> (uchodźca)
4835,<value><resource_icon>,<value><resource_icon>,<value><resource_icon>
4839,<em><hours>h</em>,<em><hours>г</em>,<em><hours> h</em>
4840,"<em><sols> Sols, <hours>h</em>","<em><sols> Солы, <hours>г</em>",<em><sols> sole/soli <hours> h</em>
4841,<em><sols> Sols</em>,<em><sols> Солы</em>,<em><sols> soli/sole</em>
4842,/<int>,/<int>,/<int>
4843,/<int>.<frac>,/<int>.<frac>,"/<int>,<frac>"
4844,<int>,<int>,<int>
4845,<int>.<frac>,<int>.<frac>,"<int>,<frac>"
6981,-,-,-
4855,<red>INVALID RESOURCE</red>,<red>INVALID RESOURCE</red>,<red>NIEPRAWIDŁOWY ZASÓB</red>
4856,<em><points><image UI/Icons/res_experimental_research.tga></em>,<em><points><image UI/Icons/res_experimental_research.tga></em>,<em><points><image UI/Icons/res_experimental_research.tga></em>
4857,<em>$<integer></em>,<em>$<integer></em>,<em>$<integer></em>
4858,k,к,k
6983,M,Млн,M
4859,<em>$<integer> <suffix></em>,<em>$<integer> <suffix></em>,<em>$<integer> <suffix></em>
4860,<em>$<integer>.<fractional> <suffix></em>,<em>$<integer>.<fractional> <suffix></em>,"<em>$<integer>,<fractional> <suffix></em>"
11446,<em>NEW!</em> ,<em>НОВЫ!</em> ,<em>NOWOŚĆ!</em> 
4806,Water Production,Вытворчасьць вады,Produkcja wody
5558,Air Production,Вытворчасьць тлёну,Produkcja powietrza
936,Power Production,Вытвоорчасьць энэргіі,Produkcja energii
33,Stored Water,Назапашаная вада,Zebrana woda
1074,Stored Air,Назапашана тлёну,Zebrane powietrze
945,Stored Power,Назапашана энэргіі,Zebrana energia
11189,Drone Prefab,Модулі дронаў,Prefabrykat drona
6761,None,Брак,Brak
6771,<red>OFF</red>,<red>ВЫКЛ.</red>,<red>WYŁ.</red>
6772,<green>ON</green>,<green>УКЛ.</green>,<green>WŁ.</green>
10557,<if(rule('EasyMaintenance'))><add><newline><em>Easy Maintenance</em> - malfunctions are suppressed.</if>,<if(rule('EasyMaintenance'))><add><newline><em>Easy Maintenance</em> - malfunctions are suppressed.</if>,<if(rule('EasyMaintenance'))><add><newline><em>Łatwa konserwacja</em> - awarie nie występują.</if>
11086,<funding(amount)>,<funding(amount)>,<funding(amount)>
722,"<resource(amount,res)>","<resource(amount,res)>","<resource(amount,res)>"
4862,Low,Нізкі,Niski
646,Medium,Сярэдні,Średni
4863,High,Высокі,Wysoki
4698,Dust accumulation per Sol,Dust accumulation per Сол,Ilość pyłu gromadzącego się w ciągu jednego sola.
4699,Building dust accumulation per Sol,Building dust accumulation per Сол,Ilość pyłu gromadzącego się na budynku w ciągu jednego sola.
4696,Maximum dust accumulated per Sol,Maximum dust accumulated per Сол,Maksymalna ilość pyłu gromadzącego się w ciągu jednego sola.
4697,Building dust max percentage per Sol,Building dust max percentage per Сол,Maks. procent pyłu na budynku w ciągu jednego sola.
4700,Minimum dust accumulated per Sol,Minimum dust accumulated per Сол,Minimalna ilość pyłu gromadzącego się w ciągu jednego sola.
4701,Building dust min per Sol,Building dust min per Сол,Min. ilość pyłu na budynku w ciągu jednego sola.
4702,Modifier applied to dust accumulated by buildings,Modifier applied to dust accumulated by buildings,Modyfikator wpływający na ilość pyłu gromadzącego się na budynkach.
4703,Building dust modifier,Building dust modifier,Modyfikator do pyłu na budynkach
4704,Modifier applied to maintenance points accumulated by buildings,Modifier applied to maintenance points accumulated by buildings,Modyfikator wpływający na liczbę punktów konserwacji gromadzonych przez budynki.
4705,Building maintenance points modifier,Building maintenance points modifier,Modyfikator punktów konserwacji budynku
4706,Maximum number of Drones a Drone Hub can control,Maximum number of Drones a Drone Hub can control,"Maksymalna liczba dronów, jaką może kontrolować gniazdo dronów."
4707,Command center max Drones,Command center max Drones,Maks. liczba dronów centrum sterującego
8632,How often the construction nanite tech picks up resources from nearby storages.,How often the construction nanite tech picks up resources from nearby storages.,Jak często nanity budowlane pobierają surowce z pobliskich składów.
8633,Construction Nanites Time Delta,Construction Nanites Time Delta,Odstęp czasowy nanitów budowlanych
4710,Average performance of Farms required for Crops to succeed,Average performance of Farms required for Crops to succeed,"Wartość, którą musi przekroczyć średnia wydajność farmy, by uprawa zakończyła się sukcesem."
4711,Crop fail threshold,Crop fail threshold,Próg powodzenia uprawy
4708,Buildings with this many or more hexes are considered 'large' (affects Dust Devils' paths and dust accumulation during them),Buildings with this many or more hexes are considered 'large' (affects Dust Devils' paths and dust accumulation during them),Budynek zajmujący liczbę heksów większą lub równą wartości tego parametru jest uważany za 'duży' (wpływa to na ścieżki diabłów pyłowych oraz na ilość gromadzącego się w ich trakcie pyłu).
4709,Large building hexes,Large building hexes,Liczba heksów określająca duże budynki
4712,"When building pipes, every 'PipesPillarSpacing'-th pipe will have a support pillar underneath it","When building pipes, every 'PipesPillarSpacing'-th pipe will have a support pillar underneath it",Wartość określająca odległość (liczoną w odcinkach rur) między kolejnymi wspornikami umieszczanymi pod rurą.
4713,Pipes pillar spacing,Pipes pillar spacing,Odległość między wspornikami rur
4694,Time multiplier only when recharging from a station,Time multiplier only when recharging from a station,Mnożnik czasu trwania ładowania przy użyciu stacji.
4695,Recharge station time mod,Recharge station time mod,Modyfikator czasu korzystania ze stacji ładującej
4758,Applicants pool starting size,Applicants pool starting size,Początkowa wielkość puli ochotników
4759,Applicants pool starting size,Applicants pool starting size,Początkowa wielkość puli ochotników
337606533515,Threshold of accumulated stat points to trigger birth of a new Colonist,Threshold of accumulated stat points to trigger birth of a new Colonist,"Wartość zakumulowanych punktów parametrów, której przekroczenie powoduje narodziny kolonisty"
691313621108,"Lock time to Workplace, Residence, Dome selected by user","Lock time to Workplace, Residence, Dome selected by user","Czas zamknięcia miejsca pracy, zamieszkania i kopuły wybrany przez użytkownika."
492281705322,ForcedByUserLockTimeout,ForcedByUserLockTimeout,ForcedByUserLockTimeout
564503347383,Holiday rating is capped when health/sanity falls under this limit,Holiday rating is capped when health/sanity falls under this limit,"Ocena wakacji jest ograniczona, gdy zdrowie fizyczne/psychiczne spada poniżej tego limitu."
264619837062,HolidayCapThreshold,HolidayCapThreshold,HolidayCapThreshold
160194034081,Celebrity reward money multiplier,Celebrity reward money multiplier,Mnożnik nagrody pieniężnej za sławę
438690655944,HolidayCelebrityMultiplier,HolidayCelebrityMultiplier,HolidayCelebrityMultiplier
140277019655,Awarded research points for having a Genius Tourist,Awarded research points for having a Genius Tourist,Nagroda w punktach badań za turystę z iskrą geniuszu
919049226879,HolidayGeniusResearchPoints,HolidayGeniusResearchPoints,HolidayGeniusResearchPoints
994544119070,Capped holiday rating for Renegades,Capped holiday rating for Renegades,Ograniczona ocena wakacji dla renegatów
719524089927,HolidayRenegadeCapRating,HolidayRenegadeCapRating,HolidayRenegadeCapRating
543374091753,Multiplier for number of applicants,Multiplier for number of applicants,Mnożnik liczby ochotników
495280127572,HolidaySaintMultiplier,HolidaySaintMultiplier,HolidaySaintMultiplier
151345915068,Capped holiday rating when stat is below the HolidayCapThreshold,Capped holiday rating when stat is below the HolidayCapThreshold,"Ograniczona ocena wakacji, gdy parametr spada poniżej wartości progowej (HolidayCapThreshold)."
795976084512,HolidayStatCapRating,HolidayStatCapRating,HolidayStatCapRating
8805,Performance penalty for colonists working in another connected dome,Performance penalty for colonists working in another connected dome,Kara do wydajności kolonistów pracujących w innej połączonej kopule
8806,Connected dome performance penalty,Connected dome performance penalty,Kara do wydajności w połączonej kopule
4740,Performance penalty for non-Specialists assigned to a specialized work position,Performance penalty for non-Specialists assigned to a specialized work position,Kara do wydajności podczas pracy bez wymaganej specjalizacji.
4741,Non-specialist performance penalty,Non-specialist performance penalty,Kara do pracy bez specjalizacji
4761,The chance to generate a Colonist with 'Other' sex,The chance to generate a Colonist with 'Other' sex,Szansa na wygenerowanie kolonisty o „innej” płci.
4762,'Other' sex chance,'Other' sex chance,Szansa na „inną” płeć
603743631388,Chance to get positive trait when Resting and ProjectMorpheus is active,Chance to get positive trait when Resting and ProjectMorpheus is active,Szansa na uzyskanie pozytywnej cechy w trakcie wypoczynku oraz w czasie działania projektu Morfeusz.
580388115170,ProjectMorpheusPositiveTraitChance,ProjectMorpheusPositiveTraitChance,ProjectMorphiousPositiveTraitChance
4760,Time before starting to starve,Time before starting to starve,Czas do rozpoczęcia głodowania
237836219339,Multiplier to funding received from each tourist when returning to earth in percent,Multiplier to funding received from each tourist when returning to earth in percent,"Mnożnik funduszy otrzymanych za każdego turystę, który wrócił na Ziemię (w %)."
884220740845,TouristFundingMultiplier,TouristFundingMultiplier,TouristFundingMultiplier
464159782202,The maximum number of sols that tourists stay on Mars.,The maximum number of sols that tourists stay on Mars.,Maksymalna liczba soli pobytu turystów na Marsie.
365958818165,TouristSolsOnMarsMax,TouristSolsOnMarsMax,TouristSolsOnMarsMax
